Id,Predicted
9455,0 25
9456,0 7
9457,23
9458,0 25
9459,0
9460,0 19
9461,0
9462,0 5 17
9463,0 3
9464,7
9465,21
9466,0 25
9467,25
9468,0
9469,0 25
9470,0 25
9471,25
9472,5 21
9473,0 23
9474,2 21 25
9475,21 25
9476,0 25
9477,13
9478,1 21 22
9479,0
9480,21
9481,12
9482,0 25
9483,0 1 25
9484,7
9485,11
9486,0
9487,0 21
9488,0 21 25
9489,4 13 21 25
9490,0
9491,0
9492,0
9493,2 14
9494,0 21 25
9495,7
9496,23
9497,6
9498,25
9499,7
9500,0 2
9501,0
9502,0
9503,0 21
9504,14 16 17
9505,0 25
9506,6
9507,17 25
9508,11
9509,14
9510,23
9511,17 18
9512,0
9513,14
9514,25
9515,0
9516,4
9517,5
9518,0 17 25
9519,12 25
9520,0 7
9521,11
9522,0 17
9523,0
9524,0 25
9525,12 21 25
9526,0 1
9527,2 19
9528,0 22
9529,0
9530,2 25
9531,5
9532,0
9533,19
9534,0 18 19
9535,14
9536,0 5
9537,0 21
9538,0 25
9539,0 21
9540,0
9541,19
9542,21
9543,0 21
9544,25
9545,0 23
9546,21
9547,0 26
9548,7 25
9549,0 2
9550,11
9551,0 23
9552,2 7
9553,0
9554,0 7
9555,0 21
9556,12 21
9557,18
9558,25
9559,2
9560,5
9561,0
9562,0 5
9563,5 23
9564,0
9565,2
9566,0 23
9567,0 21
9568,0 14
9569,0 1 25
9570,0 21 25
9571,26
9572,2
9573,5
9574,0 25
9575,0 25
9576,19
9577,0 25
9578,20
9579,3
9580,0
9581,0 14
9582,25
9583,0 21 25
9584,11
9585,0 25
9586,14
9587,7
9588,6
9589,12
9590,0 25
9591,0
9592,5
9593,25
9594,14
9595,0 25
9596,0
9597,17 18
9598,0 21
9599,0 16
9600,0
9601,0
9602,25
9603,0 7
9604,25
9605,0
9606,0 21
9607,0 5
9608,4
9609,2 25
9610,4
9611,25
9612,18
9613,0 5
9614,6
9615,1
9616,0 2
9617,2
9618,0 4 21
9619,0
9620,3
9621,2
9622,0 21
9623,23
9624,24
9625,11
9626,0 25
9627,0
9628,3
9629,0 22
9630,0
9631,24
9632,21
9633,0 21 25
9634,2 25
9635,3
9636,0 12
9637,7
9638,5 25
9639,7 18 25
9640,7
9641,14
9642,25
9643,23
9644,5
9645,0
9646,25
9647,0 25
9648,0
9649,11
9650,0 25
9651,25
9652,0
9653,22
9654,4 21 22
9655,0 13
9656,21 25
9657,0
9658,5
9659,2
9660,0 21
9661,16
9662,13
9663,11
9664,23
9665,0
9666,0 21 25
9667,0 25
9668,0 21
9669,4
9670,0 21
9671,5 21
9672,0
9673,25
9674,0 2
9675,0 25
9676,25
9677,0
9678,0 2
9679,0 22
9680,0 25
9681,18 21
9682,18
9683,0 25
9684,25
9685,7
9686,14 17
9687,21
9688,25
9689,3 12
9690,0 25
9691,14
9692,23 25
9693,0 14
9694,2 18 19
9695,23
9696,0
9697,13
9698,5
9699,25
9700,25
9701,23
9702,0 5
9703,21 25
9704,0
9705,2 7
9706,2 21
9707,7
9708,2 21
9709,0 25
9710,25
9711,0
9712,0 7
9713,0
9714,21
9715,0
9716,21
9717,18 25
9718,5
9719,25
9720,25
9721,14 16 17
9722,21 25
9723,0 25
9724,0 5
9725,21 25
9726,25
9727,5 23
9728,0 14
9729,0
9730,23
9731,11
9732,5
9733,12
9734,1
9735,1 4
9736,14
9737,23
9738,0
9739,0 2
9740,0 21 25
9741,0 25
9742,5
9743,0 2
9744,14 16 17
9745,17
9746,21
9747,21 25
9748,0
9749,0 23
9750,0
9751,0 19
9752,14
9753,0
9754,2
9755,0
9756,21
9757,6
9758,0
9759,17 25
9760,21 22
9761,0 25
9762,0 21
9763,19
9764,0 21
9765,0 7 25
9766,21
9767,4
9768,2
9769,22
9770,0 2 25
9771,0
9772,11
9773,0 5 25
9774,18 19 25
9775,11
9776,21 25
9777,14 17
9778,2 13 21
9779,0
9780,19
9781,7
9782,0 25
9783,0 11
9784,0 7 25
9785,7
9786,1 6
9787,0
9788,7
9789,2 19
9790,0 21
9791,7
9792,18
9793,0 17 25
9794,0 22
9795,7
9796,0
9797,14 17
9798,0 2 19
9799,0 25
9800,0
9801,0
9802,21 22
9803,19
9804,5
9805,25
9806,0 25
9807,0 25
9808,0 21 25
9809,21
9810,0 21 25
9811,2
9812,0 18 19
9813,0
9814,0 2
9815,7
9816,7
9817,0 25
9818,0
9819,14
9820,2
9821,13
9822,0 25
9823,0
9824,0
9825,21 25
9826,23
9827,21
9828,0
9829,11 23
9830,0 21 25
9831,0 25
9832,0 25
9833,0 16
9834,0
9835,25
9836,5
9837,0
9838,0 13
9839,0
9840,2 25
9841,11 24
9842,5 14
9843,23
9844,0
9845,5
9846,19
9847,13
9848,5
9849,0 2
9850,25
9851,4 25
9852,7
9853,0
9854,0 21 22
9855,0 19
9856,3 25
9857,23
9858,0 1
9859,0 25
9860,0 1
9861,0 21 25
9862,0 21 25
9863,12 19
9864,11
9865,0 7
9866,3
9867,1 25
9868,0 5
9869,19
9870,0 5
9871,1
9872,14
9873,25
9874,0 5
9875,25
9876,0
9877,7
9878,0
9879,0 19
9880,2 14 25
9881,0 12
9882,25
9883,5
9884,0 16
9885,0 5
9886,25
9887,0
9888,21
9889,5
9890,4 14
9891,2
9892,25
9893,0 5
9894,0
9895,2 25
9896,0 25
9897,23
9898,14
9899,11
9900,11
9901,18
9902,25
9903,4 25
9904,23
9905,0 21
9906,4 25
9907,0 21 25
9908,0 23
9909,3
9910,18
9911,21
9912,0 25
9913,18
9914,0
9915,21
9916,2
9917,2 6 25
9918,21
9919,14
9920,0
9921,23
9922,0 5
9923,0
9924,0
9925,23
9926,11
9927,21
9928,4
9929,0 5
9930,14
9931,0 20 23
9932,16
9933,0
9934,0
9935,14 17
9936,5
9937,25
9938,0 21
9939,6
9940,0 2
9941,2 21
9942,21
9943,13 21 25
9944,0
9945,14 17
9946,17 25
9947,0
9948,1 25
9949,1
9950,0 25
9951,22
9952,0 7
9953,23
9954,6
9955,6
9956,0 19
9957,0 7
9958,0
9959,21
9960,0 25
9961,0
9962,0 17 25
9963,0
9964,5
9965,19
9966,0
9967,0 25
9968,21 22
9969,4
9970,0 11
9971,3
9972,16 17 25
9973,0
9974,2
9975,25
9976,0 18 19
9977,0
9978,18 25
9979,0 21 25
9980,4 25
9981,21
9982,0 16
9983,0 1
9984,12
9985,0 25
9986,0 21 25
9987,13
9988,2
9989,25
9990,12
9991,7
9992,21
9993,18
9994,3
9995,14
9996,14 16 17
9997,14
9998,25
9999,0 25
10000,0 21 25
10001,0 1
10002,2 25
10003,0 2 23
10004,22
10005,0 2
10006,7
10007,14 17
10008,0 1
10009,0
10010,2
10011,0 21
10012,0
10013,0
10014,0 25
10015,2 21 25
10016,0
10017,0 18 21 25
10018,2
10019,5
10020,1
10021,23
10022,25
10023,21
10024,23
10025,0 5 12
10026,3
10027,21 25
10028,0 11
10029,13
10030,5
10031,0
10032,0
10033,0
10034,21
10035,21
10036,14
10037,21
10038,17 18
10039,0
10040,2 21
10041,21
10042,0
10043,25
10044,2 21
10045,4
10046,4
10047,7
10048,0 1
10049,0 5
10050,23
10051,14
10052,2
10053,4
10054,1 23
10055,21
10056,0 16 17
10057,0
10058,14
10059,0
10060,21
10061,5
10062,0
10063,23
10064,23
10065,0 1 25
10066,0 25
10067,4 21
10068,0
10069,25
10070,13
10071,3
10072,0 11
10073,4 25
10074,19
10075,25
10076,6
10077,11
10078,5 24
10079,19
10080,23
10081,0 25
10082,23
10083,6
10084,19
10085,0 21
10086,0 26
10087,0 2
10088,25
10089,21 25
10090,14
10091,25
10092,0 23
10093,0
10094,25
10095,11
10096,23
10097,25
10098,0
10099,25
10100,7
10101,11
10102,5 21
10103,0 25
10104,23
10105,0
10106,19
10107,0 7 25
10108,21 25
10109,0 25
10110,25
10111,0 21 25
10112,0
10113,25
10114,14
10115,7 21
10116,7
10117,2 23 25
10118,0
10119,23
10120,21
10121,26
10122,6
10123,0 7
10124,21
10125,11
10126,7
10127,0 1
10128,19
10129,0
10130,0 5
10131,23 25
10132,4
10133,0
10134,0 7 25
10135,12
10136,7 21
10137,0 25
10138,0 2 25
10139,0 5
10140,21
10141,25
10142,19
10143,0 21
10144,0
10145,0
10146,5
10147,21 25
10148,25
10149,0 22
10150,0
10151,5 11
10152,23
10153,19
10154,0 5 24
10155,0
10156,2 3
10157,21 22
10158,0 5
10159,25
10160,2
10161,25
10162,20
10163,0 1
10164,0 5
10165,0 25
10166,0 2 3
10167,0 25
10168,7 18 25
10169,21
10170,14
10171,23
10172,22 23
10173,12 25
10174,0 25
10175,2 21
10176,5 23
10177,21
10178,6
10179,11
10180,2
10181,0 21
10182,4
10183,25
10184,5
10185,0
10186,6
10187,25
10188,4
10189,4
10190,0
10191,9 10
10192,0 1 12
10193,5 25
10194,18 25
10195,7
10196,21
10197,0
10198,23
10199,0 2 7
10200,1
10201,6
10202,0 21
10203,5 25
10204,0
10205,0
10206,0 5
10207,0
10208,22
10209,0
10210,21 25
10211,0
10212,13
10213,13
10214,0 2
10215,16 17
10216,4
10217,5
10218,24
10219,4
10220,3
10221,0 2
10222,7
10223,0 19
10224,23
10225,0
10226,25
10227,0
10228,0 25
10229,0 25
10230,21 22
10231,25
10232,5
10233,0 5
10234,23
10235,0 23
10236,11
10237,0 14
10238,0 2 25
10239,0
10240,0
10241,0 14
10242,0
10243,0
10244,12
10245,0 23
10246,0
10247,26
10248,1 4
10249,14 25
10250,25
10251,23
10252,0
10253,12
10254,2 25
10255,0 2
10256,4
10257,12
10258,0 7 25
10259,21 25
10260,0 21
10261,0
10262,6
10263,21
10264,0
10265,0 3 25
10266,0 25
10267,5 25
10268,0 25
10269,12
10270,0
10271,23
10272,3
10273,21
10274,0 26
10275,0
10276,25
10277,25
10278,12 21
10279,23
10280,7
10281,0
10282,19
10283,23 25
10284,25
10285,0 25
10286,0
10287,14
10288,21
10289,0 21 25
10290,14
10291,0 7
10292,1
10293,7
10294,0 25
10295,0
10296,11
10297,2 25
10298,0 21
10299,0 19
10300,2 14
10301,0 25
10302,4 7
10303,0 14
10304,1
10305,7 21
10306,2
10307,2
10308,23
10309,0
10310,2
10311,0
10312,11
10313,11
10314,3
10315,4 13 16
10316,5 23
10317,6
10318,1
10319,25
10320,16
10321,25 26
10322,0 2 25
10323,2 23
10324,7
10325,0
10326,14 16 17
10327,3
10328,7 25
10329,0 16
10330,1
10331,21
10332,25
10333,0 25
10334,0
10335,0 21
10336,23
10337,0 21 25
10338,0 16 17 25
10339,5
10340,25
10341,0 4
10342,25
10343,0 2
10344,7
10345,2 11
10346,21
10347,0 21
10348,0 21
10349,6
10350,0 17 25
10351,4
10352,0
10353,0 25
10354,11
10355,25
10356,25
10357,0 21 25
10358,4
10359,0 25
10360,21
10361,6
10362,0 14
10363,2 23
10364,0 25
10365,5 14
10366,14 16 17
10367,0 16 25
10368,4
10369,0 2
10370,0
10371,2 21
10372,2
10373,11
10374,6
10375,11 25
10376,0 25
10377,25
10378,0 25
10379,0
10380,0 14
10381,23
10382,14
10383,2
10384,4 25
10385,13
10386,0 25
10387,0
10388,3
10389,9 10
10390,21 25
10391,0 2
10392,0 25
10393,0
10394,0 13
10395,11
10396,0
10397,4
10398,18
10399,0
10400,7
10401,0
10402,0 21
10403,23
10404,0 21
10405,4 21
10406,18 24
10407,11
10408,18 25
10409,0
10410,23
10411,3
10412,25
10413,7 25
10414,0 1
10415,0 21
10416,0
10417,1 2
10418,21
10419,0
10420,12
10421,21 25
10422,0 7
10423,0 21
10424,1 2
10425,0
10426,11
10427,21 25
10428,0 23
10429,5 25
10430,0
10431,0 23
10432,25
10433,21
10434,0
10435,0
10436,0 7 18
10437,11
10438,0 1
10439,0
10440,14
10441,0 7
10442,17 18
10443,7
10444,23
10445,13
10446,4 7
10447,17 18 25
10448,25
10449,7
10450,21
10451,0 16
10452,18
10453,0
10454,4
10455,0 11
10456,12
10457,0 18 19
10458,1
10459,12
10460,0 11
10461,0 25
10462,16 17 25
10463,4 7
10464,21 25
10465,1
10466,5
10467,0 21
10468,3 8
10469,23
10470,0
10471,0 25
10472,7
10473,21 25
10474,21
10475,0
10476,0 1 25
10477,6
10478,23
10479,26
10480,11
10481,0 14
10482,2
10483,0 26
10484,21
10485,7
10486,0 1
10487,0
10488,22
10489,0
10490,0 25
10491,0 21 25
10492,25
10493,0 25
10494,2 3 25
10495,0 21
10496,19 23
10497,0
10498,7
10499,25
10500,25
10501,7 25
10502,2
10503,0
10504,2
10505,0 13
10506,0
10507,2
10508,0 21 25
10509,0 3
10510,0
10511,16 17 18 25
10512,0 2
10513,2
10514,13
10515,4
10516,0
10517,7
10518,23
10519,0 21
10520,2
10521,0 11
10522,1
10523,25
10524,0
10525,0 7
10526,19
10527,5 21
10528,0 25
10529,0
10530,7 18
10531,0
10532,0
10533,0 4
10534,0
10535,0
10536,0 2 21
10537,14
10538,23
10539,21
10540,22
10541,2
10542,25
10543,7
10544,2 23
10545,21
10546,25
10547,11 25
10548,7
10549,6
10550,2 21 25
10551,18 19
10552,25
10553,23
10554,0 25
10555,26
10556,1 3
10557,11
10558,2
10559,0
10560,7
10561,0
10562,2
10563,2
10564,0
10565,17 23
10566,0 18 19
10567,4 25
10568,11 14
10569,0 25
10570,0
10571,14 16
10572,0 25
10573,11
10574,25
10575,0 11
10576,11
10577,1 25
10578,0
10579,0
10580,0
10581,0 25
10582,1 5
10583,25
10584,16 17
10585,0 25
10586,0 25
10587,0
10588,0 7
10589,9 10
10590,4
10591,0 25
10592,14
10593,5
10594,0 25
10595,4
10596,2
10597,4
10598,0
10599,0 25
10600,2
10601,0
10602,1 3
10603,0
10604,21 25
10605,0 21
10606,0 25
10607,1
10608,19
10609,7
10610,4 25
10611,0 25
10612,19
10613,16 17
10614,1
10615,21 25
10616,0 25
10617,12
10618,0
10619,23
10620,22
10621,11
10622,25
10623,18 24
10624,0 2
10625,0
10626,0 25
10627,0 19
10628,0
10629,25
10630,16 17 25
10631,3
10632,0
10633,2
10634,0
10635,1 2
10636,27
10637,0
10638,0 25
10639,3
10640,21
10641,0 5
10642,0
10643,26
10644,24
10645,14
10646,25
10647,7
10648,0 17 25
10649,5
10650,0 25
10651,0
10652,0 25
10653,0 25
10654,0 25
10655,17 21
10656,0
10657,22
10658,0
10659,6
10660,0
10661,0 14
10662,0 12
10663,0 25
10664,0
10665,4
10666,21
10667,21
10668,0
10669,14
10670,21
10671,21
10672,0
10673,7
10674,5
10675,0 25
10676,21 25
10677,2 21
10678,25
10679,23
10680,25
10681,0
10682,0 2
10683,21
10684,0 25
10685,11
10686,0
10687,7
10688,14 16 17
10689,11
10690,2 6 25
10691,7
10692,2 21 25
10693,5
10694,2 4
10695,0
10696,7
10697,14
10698,0 14
10699,0 7
10700,0 5
10701,5
10702,14
10703,23
10704,5 17
10705,11
10706,1
10707,0 25
10708,0 5 25
10709,0 16 17 25
10710,0 19 25
10711,2 14 16
10712,21 25
10713,0 25
10714,0 7
10715,14
10716,5
10717,4
10718,11
10719,0 2
10720,0
10721,0 5 25
10722,0
10723,1
10724,0 25
10725,0 5
10726,2 21 25
10727,7
10728,25
10729,4
10730,25
10731,0 21
10732,0
10733,4
10734,0 5
10735,4 25
10736,0 25
10737,0 19 21 25
10738,0 14
10739,23
10740,14 16
10741,0 1
10742,5 7
10743,0 13
10744,0 7
10745,12
10746,14 17
10747,6
10748,0 25
10749,0 25
10750,0 7 14
10751,6 25
10752,0 25
10753,25
10754,21
10755,19
10756,2
10757,1
10758,0
10759,0 7 25
10760,0 25
10761,2 25
10762,23
10763,0
10764,21
10765,0
10766,0 7
10767,6
10768,25
10769,23
10770,4 25
10771,0
10772,5
10773,0
10774,5 11
10775,0 21
10776,0 25
10777,19
10778,0 25
10779,1
10780,25
10781,21
10782,2
10783,11
10784,14 25
10785,4
10786,0 26
10787,0 25
10788,0 21
10789,25
10790,0 25
10791,0
10792,0 16
10793,21
10794,9
10795,13
10796,25
10797,12
10798,14 17 25
10799,14
10800,21
10801,2 14 25
10802,3 25
10803,7
10804,18 19
10805,23
10806,0
10807,0 21
10808,0 20
10809,0 25
10810,25
10811,0 2
10812,0 19
10813,21
10814,23
10815,2 25
10816,0 7
10817,0
10818,16
10819,5
10820,21 25
10821,0 25
10822,0
10823,0 21 25
10824,0 25
10825,26
10826,0 2 21
10827,0
10828,1 2
10829,5
10830,0 25
10831,0
10832,0
10833,0
10834,21
10835,21
10836,0 2
10837,0 2
10838,25
10839,14
10840,0
10841,0
10842,12 25
10843,21 25
10844,0 25
10845,0 7 22
10846,3
10847,7 21 25
10848,0 5
10849,17
10850,25
10851,0 7
10852,1 25
10853,3
10854,21
10855,4
10856,0 1
10857,7
10858,18 21
10859,5 21
10860,25
10861,0
10862,21
10863,0 25
10864,1
10865,23
10866,7
10867,0 5 25
10868,21
10869,0
10870,0
10871,0
10872,0 1 25
10873,16 25
10874,14
10875,0
10876,0 16
10877,0 2
10878,25
10879,21 25
10880,0 23
10881,0 21 25
10882,0 25
10883,0 25
10884,6
10885,0 23
10886,0 2
10887,0
10888,18 19
10889,23
10890,0 11
10891,4
10892,0
10893,0
10894,1
10895,25
10896,0 16
10897,12 21
10898,0
10899,7
10900,3 19 25
10901,23
10902,0
10903,3
10904,4
10905,25
10906,0
10907,0 21
10908,0 17 25
10909,18
10910,0
10911,2
10912,0
10913,0 25
10914,4
10915,0
10916,0 25
10917,5
10918,0 5
10919,23
10920,0 12
10921,3
10922,0
10923,0
10924,4
10925,0
10926,1
10927,0 2 5
10928,23
10929,19
10930,0
10931,0 25
10932,21
10933,25
10934,2
10935,25
10936,0
10937,2
10938,0 5
10939,0 25
10940,0
10941,23
10942,0 25
10943,2 3
10944,0
10945,23
10946,5
10947,7
10948,0
10949,25
10950,0 25
10951,2
10952,21 25
10953,2
10954,25
10955,7 18
10956,0 26
10957,0
10958,0 1
10959,3 25
10960,21
10961,0
10962,18 25
10963,18
10964,0
10965,0
10966,23
10967,14 16 17
10968,0 25
10969,19
10970,1
10971,0 25
10972,0
10973,0 23
10974,22
10975,25
10976,17 25
10977,0 21 25
10978,23
10979,0 2
10980,3
10981,0 5 7
10982,0 19
10983,2 25
10984,25
10985,0 1
10986,0
10987,25
10988,0 21
10989,14
10990,0 7
10991,0 7
10992,12
10993,0 5
10994,0 7
10995,7 16
10996,18 19
10997,13 21 25
10998,2
10999,7
11000,21
11001,6
11002,1
11003,0 17
11004,2
11005,14 16
11006,4
11007,23
11008,0 14
11009,0 7
11010,14 17
11011,14
11012,0 14
11013,0 2
11014,14 16 17
11015,0 25
11016,0 25
11017,0
11018,0 25
11019,0 2
11020,4 25 26
11021,2
11022,0
11023,4
11024,6
11025,0
11026,0 7
11027,14 16 17
11028,17 25
11029,0
11030,0 25
11031,11
11032,3
11033,1
11034,7
11035,0 25
11036,13
11037,21
11038,25
11039,5 25
11040,25
11041,21
11042,0 1
11043,0 25
11044,0 2
11045,25
11046,0 21
11047,25
11048,0 25
11049,0 21 25
11050,0 21
11051,2
11052,0 25
11053,0 5 25
11054,11
11055,0 1
11056,11
11057,0
11058,0
11059,1
11060,21
11061,2
11062,14
11063,0 7
11064,0
11065,13
11066,7
11067,6
11068,21
11069,21
11070,14
11071,11
11072,0 21 22
11073,0
11074,0
11075,0 16 17 25
11076,2 23
11077,0 7
11078,0 25
11079,0 23 25
11080,0
11081,22 24
11082,0 7
11083,0 25
11084,0
11085,25
11086,23
11087,12
11088,17 18 25
11089,0
11090,23
11091,0
11092,0
11093,0 14
11094,7
11095,18 19
11096,0
11097,3 25
11098,0 2 25
11099,12
11100,0 7
11101,1
11102,18 25
11103,11
11104,0
11105,12
11106,21
11107,0 25
11108,1 25
11109,0 12
11110,0
11111,0 25
11112,14 16
11113,0
11114,0 21
11115,7
11116,19 25
11117,0 1
11118,0
11119,0 16 17 25
11120,0 1 23
11121,13
11122,0
11123,0 1 25
11124,0 19
11125,4
11126,0
11127,0 25
11128,0
11129,2
11130,25
11131,23
11132,0
11133,7
11134,0 1 25
11135,19
11136,0
11137,0 1
11138,0 7
11139,3
11140,23
11141,23
11142,24 25
11143,5
11144,3
11145,0
11146,23
11147,0
11148,0
11149,16 17
11150,0 2 25
11151,0
11152,23 25
11153,2 21
11154,0
11155,0 25
11156,4
11157,0
11158,3
11159,7
11160,2 23
11161,21
11162,25
11163,0 1 5
11164,0
11165,0
11166,25
11167,7
11168,0
11169,2 25
11170,21 25
11171,0 2
11172,0 2
11173,0 5
11174,7 21
11175,0 25
11176,0
11177,25
11178,23
11179,3
11180,11
11181,0
11182,25
11183,3
11184,14 16 17
11185,0 25
11186,5
11187,0 1
11188,23
11189,12
11190,1
11191,4
11192,21
11193,0
11194,0 1 25
11195,0 25
11196,0 19
11197,22
11198,0 25
11199,19
11200,21
11201,25
11202,25
11203,0 25
11204,7 18 21
11205,0 2 3 7
11206,0 25
11207,25
11208,7
11209,0 25
11210,0
11211,7
11212,4
11213,0 2
11214,11
11215,0
11216,0 25
11217,0 5 7
11218,22
11219,0
11220,0 14
11221,23 25
11222,21 25
11223,0 23
11224,0
11225,22
11226,0 21
11227,2
11228,0 7
11229,18 19 25
11230,25
11231,12 25
11232,3
11233,11
11234,0 18 19
11235,24
11236,13
11237,2
11238,0 21 22
11239,0 23
11240,5
11241,23
11242,5
11243,23
11244,0
11245,0 7
11246,17 18 25
11247,25
11248,0 25
11249,6
11250,1 21 25
11251,25
11252,0 21 25
11253,7
11254,3
11255,2 23
11256,11
11257,0 2 23
11258,13
11259,0 19
11260,21
11261,1
11262,14
11263,0
11264,0 21
11265,3 5 12
11266,0 5
11267,12
11268,21 22
11269,0
11270,11
11271,0 21
11272,21
11273,0 2
11274,2
11275,0 16 17
11276,0 12
11277,0 25
11278,0 2
11279,0 25
11280,14
11281,0 16 25
11282,1
11283,6
11284,0
11285,0 12
11286,4 25
11287,26
11288,11
11289,14
11290,23
11291,0
11292,0 21
11293,0 24
11294,25
11295,0
11296,0 25
11297,0
11298,25
11299,1
11300,23
11301,0 25
11302,0 18 19
11303,7
11304,21 23
11305,0 13
11306,0 21
11307,25
11308,0
11309,0 23
11310,0 25
11311,0 18 25
11312,0 21 22
11313,0
11314,0 25
11315,0 19
11316,6
11317,0 23
11318,0 15
11319,0
11320,0 5
11321,2
11322,21
11323,0 19
11324,5 25
11325,0
11326,5 25
11327,12
11328,0
11329,23
11330,0
11331,21
11332,0
11333,0
11334,7
11335,21
11336,21
11337,0 13 21
11338,0
11339,19
11340,2 21 25
11341,0 25
11342,0 12
11343,19
11344,4
11345,21 25
11346,2
11347,0 21 25
11348,25
11349,5
11350,0 23
11351,5 25
11352,0 5 7
11353,0 2
11354,25
11355,3 14
11356,0 25
11357,21
11358,25
11359,22
11360,0 16 17 25
11361,7
11362,1
11363,21 25
11364,0 19 21
11365,11
11366,0 7
11367,0
11368,0
11369,22
11370,4 23
11371,23
11372,25
11373,3
11374,0
11375,21 25
11376,0 14 16 17
11377,3 5
11378,23
11379,0 25
11380,24
11381,19 23
11382,21
11383,0 25
11384,0 16 19
11385,21 25
11386,0 2
11387,2
11388,3
11389,25
11390,19
11391,3 25
11392,22
11393,0 14 16
11394,12
11395,0 19 25
11396,5 21
11397,21
11398,0
11399,21 22
11400,21
11401,21
11402,0
11403,1
11404,0 26
11405,21 25
11406,16 17
11407,21
11408,7
11409,25
11410,0 1
11411,0 23 25
11412,0 21
11413,0
11414,23
11415,2
11416,23 25
11417,5 7
11418,6 21
11419,0
11420,0 5 25
11421,1
11422,3 25
11423,0 2
11424,0
11425,0 17
11426,21
11427,25
11428,0 20
11429,25
11430,18
11431,11
11432,6
11433,0
11434,7
11435,2 25
11436,7
11437,25
11438,0 21 25
11439,6
11440,14
11441,6
11442,0 25
11443,25
11444,6
11445,25
11446,0 2 25
11447,7
11448,0
11449,4
11450,25
11451,18 21 25
11452,0 7
11453,21
11454,5
11455,0 25
11456,0 25
11457,11
11458,6
11459,0 25
11460,21 25
11461,0 21 25
11462,0
11463,0
11464,25
11465,21
11466,3
11467,0 2
11468,18
11469,23
11470,13
11471,0 23
11472,0 22
11473,21
11474,25
11475,0 23
11476,22
11477,20
11478,2 22
11479,2 25
11480,1 21
11481,7
11482,11
11483,2
11484,0
11485,7
11486,0 25
11487,0 23
11488,0
11489,19
11490,0
11491,0 21
11492,17 25
11493,25
11494,1
11495,0 25
11496,0 21
11497,0 2 21 25
11498,2 23
11499,21
11500,21
11501,23
11502,0 21
11503,0
11504,2
11505,23
11506,25
11507,25
11508,18 19 25
11509,0
11510,0 23
11511,0 21
11512,2
11513,3
11514,0 12
11515,0 11
11516,4 25
11517,0 19
11518,14
11519,0
11520,3
11521,23
11522,0 7 18
11523,23
11524,0 25
11525,23
11526,0 7
11527,0
11528,19 25
11529,5 14 16
11530,25
11531,0 19
11532,21
11533,0 21
11534,12 21
11535,0 20 23
11536,4
11537,3 25
11538,19
11539,0 2
11540,0 17 25
11541,5 25
11542,0 25
11543,0
11544,5 21
11545,0
11546,23
11547,4
11548,1
11549,25
11550,0 25
11551,2
11552,23
11553,22
11554,2
11555,25
11556,16 25
11557,5 25
11558,21
11559,0 14
11560,0 5 19 25
11561,22
11562,5
11563,0
11564,0
11565,0
11566,21
11567,0 2
11568,0 2
11569,0 4
11570,18 19
11571,19
11572,13
11573,25
11574,21
11575,0 18 19
11576,7
11577,21 25
11578,2
11579,23
11580,0 25
11581,4 25
11582,3
11583,2 12
11584,0 25
11585,25
11586,0 23
11587,0
11588,14 17
11589,4
11590,0 19
11591,2 14
11592,23
11593,2 21 25
11594,18
11595,0 5
11596,21
11597,26
11598,23
11599,0 25
11600,0 21
11601,25
11602,7
11603,2 25
11604,19
11605,23
11606,0
11607,2
11608,2
11609,0 21
11610,0
11611,0
11612,0
11613,23
11614,25
11615,21
11616,23
11617,21 25
11618,0 5
11619,0
11620,0 14
11621,0
11622,0 21 25
11623,12 21
11624,0 1
11625,0 7
11626,0
11627,0
11628,19
11629,21
11630,0
11631,0
11632,0 25
11633,0 25
11634,0 25
11635,0
11636,18 19 21
11637,0 23
11638,25
11639,0 19
11640,0
11641,0 1
11642,24
11643,0 25
11644,13
11645,0 7
11646,0
11647,25
11648,25
11649,0 24
11650,0
11651,4
11652,11
11653,11
11654,23
11655,0
11656,7
11657,25
11658,25
11659,0 18 19
11660,0 25
11661,11
11662,21
11663,2
11664,4
11665,0 11 25
11666,14
11667,0 25
11668,0
11669,0 21
11670,0
11671,0 5
11672,5
11673,0 25
11674,2
11675,25
11676,2
11677,21
11678,21
11679,0 17
11680,19
11681,0 25
11682,0 19 25
11683,17
11684,0 1
11685,11
11686,25
11687,0 21 26
11688,21
11689,21
11690,7
11691,26
11692,0 7
11693,0 1
11694,18 19
11695,0 25
11696,0 22
11697,11
11698,0
11699,7
11700,1
11701,0 25
